Sequence No.,V,D,air density,humidity,I,S_a,S_b,y (% relative to rated power)
1102,6.398384,141.8829,1.285559332,76.791177,0.183072632,0.698338803,0.076338259,36.04666667
1103,8.259977,148.4801,1.284220249,76.149237,0.105844338,0.405577462,0.198571255,39.26333333
1104,8.140756,151.4928,1.284483267,75.471241,0.085451339,0.354714732,0.219750764,36.38
1105,7.881324,153.8675,1.284571364,75.791404,0.093719824,0.353550393,0.152307735,33.73666667
1106,7.733524,152.8867,1.284384949,76.354969,0.088670896,0.309115967,0.126952358,27.23666667
1107,8.166563,153.3817,1.284258599,75.975292,0.085186424,0.277575706,0.105636558,25.89666667
1108,8.187285,153.0968,1.284888703,76.012981,0.095488199,0.249132186,0.100265414,28.72
1109,8.096231,152.2927,1.284337355,75.990169,0.082918126,0.257878532,0.079257639,28.58333333
1110,8.404663,149.5996,1.284684784,75.827707,0.116460743,0.164957686,0.061790218,31.48333333
1111,8.015731,146.6714,1.285037187,75.931848,0.152291163,0.223774052,0.072393713,35.19
1112,8.321067,149.4137,1.285398185,76.717582,0.107442171,0.258906031,0.108136034,35.52333333
1113,8.501763,153.4057,1.285448968,77.555089,0.075357982,0.238571675,0.088642654,33.38333333
1114,8.617004,155.986,1.285385766,77.564214,0.082714677,0.281471804,0.103280974,29.47666667
1115,9.001348,157.0099,1.28533311,76.995891,0.090439132,0.225044575,0.05270392,32.14666667
1116,9.326588,158.5499,1.285832695,76.910198,0.067015086,0.13018188,0.04540862,31.97666667
1117,9.037949,160.9302,1.286771645,77.536045,0.06736057,0.154325614,0.039414154,27.58
1118,9.292232,161.0245,1.286719948,78.106948,0.055004277,0.109404079,0.031776028,34.28
1119,9.700651,158.3025,1.28693396,78.292818,0.06789533,0.098813836,0.043972495,43.56333333
1120,9.227274,164.2568,1.287859686,78.305513,0.068891939,0.153829147,0.055614483,49.30666667
1121,9.137968,164.6795,1.287845181,78.138883,0.06436617,0.134028518,0.031857559,40.51666667
1122,9.290644,161.8221,1.287553768,78.115278,0.057682395,0.118519734,0.02759124,43.18
1123,9.973636,159.6928,1.287355709,77.066709,0.046369509,0.149392038,0.032576305,39.24333333
1124,9.040467,157.1462,1.287365972,78.120633,0.081940026,0.148256706,0.0451537,38.46333333
1125,8.805238,154.1318,1.287864418,78.674873,0.058729997,0.146957831,0.039905504,45.9
1126,9.507813,151.8474,1.288500761,78.61199,0.054095542,0.127763861,0.039972393,38.55333333
1127,8.539439,151.439,1.288205836,79.195391,0.077666753,0.163013146,0.048870306,35.79333333
1128,8.643115,150.9934,1.288281993,78.611194,0.109878383,0.149232569,0.063102271,28.13
1129,8.056567,148.5309,1.288212897,77.974635,0.138049122,0.297636965,0.035630859,31.17333333
1130,7.96694,148.0342,1.287900982,78.057354,0.145106402,0.260398928,0.069694712,40.59666667
1131,7.668357,145.0574,1.288049071,79.258468,0.161393112,0.283516058,0.038088871,39.29666667
1132,8.154373,145.8287,1.288399571,79.910303,0.148274552,0.240158051,0.040005923,46.71333333
1133,9.089418,150.2748,1.288149113,80.377855,0.070885276,0.193584506,0.053292042,40.24
1134,8.743055,154.7809,1.289449938,80.91087,0.058353242,0.084130883,0.022164511,35.08
1135,8.330851,155.7957,1.289581484,81.895564,0.060905447,0.185336902,0.015088896,33.35666667
1136,8.654455,151.7457,1.289480307,81.755713,0.070270768,0.190179489,0.038595596,36.72666667
1137,8.221641,146.4958,1.289081689,81.622611,0.11287119,0.295011751,0.033326481,39.97666667
1138,8.698643,147.2104,1.290074791,82.817376,0.097708309,0.046737105,0.019670354,49.25666667
1139,9.838619,152.2592,1.290266352,83.414462,0.064781256,0.04805754,0.043359858,50.92666667
1140,9.186262,149.6841,1.290011218,83.819129,0.066921769,0.060125761,0.05029153,47.53333333
1141,9.78014,153.2716,1.290457932,83.732444,0.047639758,0.069998304,0.033643504,54.13
1142,10.01622,156.7886,1.290586717,84.177382,0.043353561,0.078363002,0.017941664,51.5
1143,10.63417,160.5269,1.290745249,84.609822,0.063368058,0.010670719,0.015928218,61.06333333
1144,11.08519,159.5936,1.292324855,87.409579,0.04324662,0.000785688,0.01745513,66.59
1145,11.0312,161.2273,1.29214268,87.818611,0.054065052,0.034716604,0.013918879,69.02
1146,11.27713,164.0159,1.29209567,87.596442,0.049157498,0.009192077,0.009768982,69.63666667
1147,11.2438,160.733,1.291889799,87.568473,0.057654441,0.030394872,0.000628875,73.30333333
1148,12.07762,159.1397,1.291439623,87.255646,0.052689694,0.043408315,0.030408679,78.15333333
1149,11.59916,171.5784,1.291383856,87.006893,0.047397717,0.015817365,0.030650132,64.03333333
1150,11.01909,175.5459,1.290866716,87.085049,0.069419898,0.015855312,0.008342245,65.15
1151,10.74357,175.923,1.290689867,87.071166,0.057307478,0.034156658,0.020074485,69.84333333
1152,9.899263,174.5288,1.290383398,87.807503,0.07028992,0.032219366,0.018306492,54.15333333
1153,9.474917,171.1055,1.290363109,88.074706,0.04586036,0.028448751,0.018922507,51.31333333
1154,9.131473,174.6255,1.290089756,88.130643,0.050030461,0.020806063,0.00068884,47.14333333
1155,9.178644,180.9331,1.290723465,88.338137,0.056849672,0.055195606,0.008170845,47.13
1156,9.365242,183.0351,1.28973143,88.300644,0.082325241,0.066232808,0.033398985,45.65
1157,9.518912,171.8231,1.288350001,86.826379,0.082561347,0.057115875,0.043823681,39.84333333
1158,9.34638,171.5334,1.289270547,88.300644,0.073150749,0.087808078,0.025122081,48.72333333
1159,9.314767,168.9982,1.288753757,88.270094,0.084009595,0.027714866,0.038321351,49.51
1160,9.542506,167.2526,1.288665132,88.145323,0.039448055,0.029327719,0.017354069,47.48333333
1161,9.370407,171.8278,1.289247021,88.20761,0.05855942,0.060822903,0.040783285,47.58
1162,9.130238,174.2767,1.288694802,88.13362,0.063409278,0.056322127,0.015680599,47.86666667
1163,8.915394,176.2851,1.288179548,88.07173,0.059430352,0.077537058,0.022189855,42.27333333
1164,8.84285,179.1418,1.287782358,87.156858,0.117426395,0.077535217,0.044731662,32.96333333
1165,8.545421,171.2226,1.28782689,87.3219,0.060545934,0.023396919,0.038873476,36.09333333
1166,8.634695,175.2258,1.287514111,87.505391,0.067585827,0.086356974,0.027713868,45.95
1167,9.797415,178.9543,1.287026044,86.747627,0.079457949,0.047865509,0.040283151,44.36
1168,8.807612,176.459,1.286378935,86.764885,0.089716157,0.038273941,0.040060132,43.10666667
1169,9.572723,176.0312,1.286967138,86.961863,0.096257857,0.040688932,0.02976397,36.97333333
1170,10.006,180.6017,1.286874363,84.799066,0.061410694,0.003125759,0.003774745,35.34
1171,10.52873,185.8031,1.286908628,85.071226,0.052910797,0.017177961,0.025783613,32.46
1172,11.05358,184.0247,1.286773121,84.807198,0.046413198,0.030839809,0.022789156,40.65333333
1173,10.59391,183.5262,1.286783232,85.107328,0.060575529,0.035106897,0.032449046,58.53333333
1174,10.23823,180.497,1.286338828,86.284837,0.044814338,0.003514385,0.013325761,61.16333333
1175,10.36117,178.4937,1.286111447,87.614294,0.043206009,0.025691612,0.032888979,54.56333333
1176,10.07356,181.7947,1.286267408,88.209593,0.051306221,0.063370216,0.039219675,61.76666667
1177,9.703313,179.1542,1.285955806,88.109417,0.047473919,0.01773654,0.014732905,47.99333333
1178,9.445902,180.9377,1.286314646,87.988809,0.058839188,0.035522467,0.013033322,45.97
1179,9.037869,181.2188,1.286139063,87.624212,0.058636477,0.006976113,0.011208747,41.75
1180,8.917062,183.3866,1.285781054,87.748388,0.054131798,0.056937172,0.018451373,52.25666667
1181,9.285817,184.0873,1.285762638,87.865428,0.038712921,0.040721397,0.0293621,51.39666667
1182,9.142973,182.9374,1.28519992,87.350664,0.044089488,0.019552469,0.017686796,48.95
1183,9.060965,187.0854,1.285763526,87.032878,0.034880612,0.006895,0.016921074,45.75333333
1184,9.057067,188.1947,1.285290395,86.7143,0.056063712,0.02862771,0.00482975,46.78666667
1185,8.792968,187.8165,1.284812793,87.082072,0.060455764,0.068512147,0.042223187,43.02666667
1186,8.781949,184.4429,1.284057693,87.479604,0.055229893,0.072003693,0.029083012,45.36333333
1187,9.55824,179.2259,1.284521474,87.211014,0.047930529,0.038169654,0.033369244,42.29666667
1188,9.632068,177.8483,1.284487974,87.18582,0.060188446,0.04201985,0.026852792,41.94333333
1189,9.602668,180.293,1.284302198,86.579411,0.059814502,0.052409279,0.031445811,31.11333333
1190,9.673609,179.7922,1.283624332,86.362396,0.047148794,0.027656615,0.021880623,32.68
1191,9.928261,181.7254,1.283331753,86.05592,0.042591024,0.048406957,0.022313554,32.17333333
1192,9.746539,183.9192,1.283159302,85.86767,0.074327133,0.060201787,0.032823307,28.55666667
1193,9.546195,186.4729,1.283185539,86.781151,0.070441029,0.059110986,0.038832024,36.63
1194,9.540709,187.7597,1.283056908,86.328079,0.051663309,0.060749833,0.029177744,37.97666667
1195,9.106484,187.4299,1.283016871,86.764491,0.050419207,0.080499864,0.026521389,51.83
1196,9.784535,190.7418,1.283038359,88.402407,0.068897592,0.054338189,0.043926809,51.40333333
1197,10.76776,193.3263,1.28295444,90.16232,0.061112933,0.02019182,0.034408385,68.91666667
1198,11.20901,191.5413,1.28185269,89.275223,0.037771989,0.016036293,0.039864601,63.87333333
1199,10.6868,192.3822,1.281329433,89.304185,0.04580285,0.030199146,0.029343484,61.42333333
1200,10.60126,193.2668,1.281442634,89.741187,0.061701845,0.068247024,0.04895428,66.55333333
1201,10.49986,187.6213,1.281380253,90.879023,0.034182151,0.029958337,0.019169739,68.19666667
1202,10.65454,186.3453,1.281444681,91.7804,0.037760786,0.016970462,0.029668992,65.45666667
1203,10.65295,187.9308,1.28157739,92.681187,0.040474526,0.019742335,0.044141364,58.7
1204,10.17149,190.8492,1.28147201,92.763512,0.04328185,0.057758673,0.043728645,47.26333333
1205,10.54745,189.1113,1.281305662,92.331468,0.049704175,0.071278126,0.04141865,53.34333333
1206,10.57579,186.4799,1.280990584,92.680396,0.043331562,0.04835831,0.050037259,53.00666667
1207,10.13468,189.0921,1.280920954,93.409196,0.064015845,0.066975317,0.032009101,49.42
1208,9.453248,189.2154,1.281139233,93.781135,0.075654177,0.049409829,0.017140622,40.04666667
1209,9.176526,188.9804,1.281440591,93.784904,0.036685996,0.027410992,0.028169288,39.05
1210,9.251076,187.9387,1.282065683,94.081262,0.055181062,0.046606203,0.054944621,38.65333333
1211,8.848495,184.3092,1.281354145,94.163387,0.06651374,0.075554065,0.017922755,54.58666667
1212,9.136284,184.99,1.281296846,94.34311,0.04917658,0.067368997,0.033586308,48.14666667
1213,9.102747,189.7033,1.280776209,94.744407,0.080759489,0.114208429,0.064296385,49.32333333
1214,10.18383,198.5863,1.280425742,95.749733,0.059225478,0.089062442,0.043184313,49.61333333
1215,10.93782,197,1.280558359,96.62612,0.039905228,0.067667422,0.058489152,59.10666667
1216,10.4077,195.9645,1.281188111,97.091489,0.055040047,0.065051904,0.043058714,68.39
1217,10.16155,194.3821,1.280707475,97.36464,0.072417239,0.054024282,0.034822387,65.07666667
1218,10.69055,192.0425,1.28091026,97.648506,0.052450547,0.022914277,0.048916567,67.64666667
1219,10.07247,190.6162,1.281618671,97.867899,0.061392499,0.066943108,0.04473032,63.12333333
1220,9.470057,189.0584,1.281338406,98.041866,0.072079123,0.068888166,0.055454037,56.46
1221,9.688253,188.9914,1.281535701,98.196989,0.065492148,0.084332808,0.032718648,51.11333333
1222,9.441075,188.3455,1.281524089,98.320773,0.054587671,0.071307996,0.02428145,54.71
1223,9.8327,186.2437,1.281745418,98.437014,0.050172394,0.053753293,0.042043997,52.54
1224,9.671396,185.819,1.281623746,98.574483,0.044647226,0.048911656,0.041674949,49.75
1225,9.136894,180.5992,1.281812394,98.688543,0.044043315,0.108968226,0.061302451,43.77333333
1226,9.114022,181.0661,1.280786599,98.756583,0.044746864,0.119870724,0.044446565,47.41
1227,9.236817,179.3056,1.280671928,98.827996,0.062044771,0.149330557,0.06721607,38.18666667
1228,8.851976,175.4841,1.280755366,98.930155,0.054889349,0.132967924,0.065381287,36.38666667
1229,9.140606,173.15,1.280713039,98.973596,0.042321187,0.14323118,0.058855464,44.41
1230,9.574824,172.5416,1.280613447,99.01228,0.050595468,0.134659169,0.06788791,43.71666667
1231,9.473089,170.3028,1.280470568,99.05116,0.056686641,0.21806137,0.075361111,38.02666667
1232,9.157841,173.2185,1.280708358,99.072187,0.056633862,0.181878792,0.072016727,39.3
1233,9.312714,173.3537,1.280428039,99.056119,0.059022966,0.182773679,0.088696133,41.85
1234,9.531022,173.7039,1.279494369,99.002758,0.053943711,0.176450426,0.079190431,42.29
1235,9.134921,175.8881,1.279691449,98.975183,0.071533339,0.211986143,0.09816748,41.66333333
1236,9.630592,178.2043,1.27965358,98.982326,0.049652202,0.220447803,0.109149094,41.57666667
1237,10.43091,181.3222,1.278757629,98.981732,0.042396033,0.187351039,0.117203864,49.23666667
1238,10.75339,184.8024,1.279081858,98.967645,0.059865326,0.164410631,0.084512039,53.58666667
1239,10.83322,188.1504,1.279218524,98.961895,0.054519764,0.156931783,0.057791232,73.15333333
1240,12.09251,187.6524,1.278903828,99.08131,0.042505228,0.027530959,0.043400106,74.46
1241,12.39468,186.7811,1.279936105,99.191803,0.032597623,0.015557301,0.054865223,70.21333333
1242,11.12543,184.0984,1.279786153,99.256667,0.069708056,0.082210631,0.058220295,78.32
1243,11.65084,181.4655,1.279395339,99.326495,0.05060454,0.063799353,0.056703234,72.56
1244,11.7516,179.2642,1.279949638,99.381639,0.060338575,0.066235048,0.043310451,64.66666667
1245,11.13347,177.7553,1.280029523,99.463367,0.108886717,0.061611992,0.052625483,62.11
1246,10.42377,177.7098,1.28044207,99.491932,0.076301261,0.14576324,0.063534542,58.81
1247,10.90637,180.7966,1.280329893,99.49213,0.052668413,0.115483496,0.058097722,59.71
1248,11.11263,183.4331,1.279928849,99.482807,0.053232106,0.112003342,0.05298067,74.59
1249,11.76773,181.4145,1.279941046,99.440354,0.044299062,0.051047063,0.049497881,76.08
1250,12.12059,181.3479,1.279354574,99.494114,0.045064489,0.046658801,0.037439593,74.92666667
1251,12.0731,182.5005,1.279169414,99.571078,0.06587169,0.064680606,0.037234016,80.03666667
1252,12.64922,180.019,1.278808712,99.643682,0.053118074,0.04183191,0.055251776,69.86
1253,12.09665,179.2289,1.278774037,99.703588,0.060210364,0.06016053,0.042502005,59.31
1254,11.52466,178.0345,1.278502094,99.702992,0.064486735,0.093679495,0.041473545,61.21666667
1255,11.1102,179.0049,1.278329731,99.7024,0.108391478,0.05967906,0.026065662,63.07
1256,10.56517,178.4518,1.278488172,99.706168,0.071261258,0.09021649,0.059298735,62.36333333
1257,11.41572,179.2857,1.278935546,99.707358,0.060792994,0.105048596,0.06604542,62.24666667
1258,11.84105,180.0091,1.277926053,99.705374,0.059499943,0.11723168,0.055881881,69.17333333
1259,12.55145,176.5374,1.277878863,99.707553,0.062949914,0.041539654,0.061359605,75.66333333
1260,12.52491,176.9241,1.27832999,99.704382,0.054931133,0.078799447,0.047585903,80.76
1261,12.9741,177.0228,1.277567839,99.707358,0.050398987,0.075485622,0.046851907,88.02666667
1262,12.83427,176.7425,1.27707429,99.703389,0.058626895,0.080375931,0.049817167,88.84666667
1263,13.04945,175.0866,1.276907112,99.703788,0.04310561,0.077774466,0.055837849,92.55
1264,13.32083,174.983,1.27653689,99.70696,0.05546755,0.12522556,0.071652197,91.69666667
1265,13.5561,177.4589,1.276442333,99.706167,0.048657962,0.104809746,0.062023927,77.25
1266,13.50393,177.1299,1.276651946,99.704779,0.038331693,0.106924457,0.05517836,75.66666667
1267,12.84541,177.5025,1.276508373,99.704382,0.055789274,0.117898727,0.064492476,77.6
1268,13.14886,176.5031,1.275726439,99.701208,0.061615151,0.148615752,0.086182023,89.32
1269,13.26864,176.5735,1.274956361,99.70081,0.058058113,0.162018196,0.071645616,89.25666667
1270,13.82731,176.0955,1.274895429,99.696647,0.046229802,0.134900632,0.084972967,96.42333333
1271,13.83397,176.8733,1.274402963,99.702994,0.046077959,0.187361332,0.098557925,87.59666667
1272,13.74195,176.9958,1.274281324,99.703389,0.042142221,0.172930466,0.101401161,86.8
1273,13.99989,177.5224,1.273496468,99.702199,0.046587095,0.193049829,0.109150921,94.78666667
1274,14.72006,176.8815,1.272664121,99.703588,0.039765449,0.172775594,0.105743779,97.90333333
1275,14.44323,176.0126,1.272363998,99.700812,0.051035343,0.205352736,0.0943229,99.34666667
1276,14.76134,173.7,1.271968209,99.701604,0.039199273,0.182213223,0.114383114,99.99333333
1277,14.7843,174.5402,1.271777944,99.697442,0.039681202,0.188966578,0.12071582,99.63666667
1278,14.82564,177.3099,1.271479773,99.702002,0.042471239,0.190405649,0.134270338,98.18666667
1279,14.4409,178.3384,1.271340559,99.697834,0.04648479,0.185898764,0.11787802,97.81666667
1280,14.16928,179.7355,1.270665788,99.642489,0.03752576,0.201643611,0.135946622,95.33333333
1281,14.14193,179.4836,1.270137223,98.824227,0.04064337,0.230564765,0.140807972,94.78666667
1282,14.19003,179.3519,1.26992396,97.467594,0.038363069,0.216565657,0.138367742,96.96333333
1283,13.93933,180.1795,1.268595876,95.352799,0.042263423,0.248138638,0.143000896,98.97666667
1284,14.61329,180.8562,1.267554051,92.590735,0.051734982,0.243898064,0.156192031,98.74333333
1285,15.29609,181.203,1.266306498,90.522754,0.045759217,0.188369351,0.138270277,99.93333333
1286,15.19326,181.7857,1.266225355,90.064527,0.049250615,0.188737117,0.133675903,99.79333333
1287,14.98722,182.4825,1.266183797,90.33867,0.04377908,0.20103067,0.153670142,99.95333333
1288,15.33336,183.8637,1.266438812,92.644095,0.047702774,0.207381117,0.130704932,100.01
1289,16.0329,183.0462,1.267174884,95.363711,0.04803597,0.186164485,0.130365536,100.0066667
1290,16.31401,183.4341,1.267089828,95.887796,0.048136099,0.200821358,0.140299094,100.01
1291,15.96148,185.3061,1.266729828,95.182998,0.048053138,0.188869166,0.128342178,100.01
1292,15.97409,187.3977,1.266430888,95.014385,0.055972753,0.182875206,0.129591666,100.01
1293,16.06654,187.6952,1.265352202,95.670582,0.059689342,0.176467812,0.120564028,100.0133333
1294,16.1907,188.9187,1.26545744,95.669988,0.056908108,0.180629442,0.130360624,100.01
1295,16.42671,187.8409,1.264567691,95.617421,0.044467474,0.230710482,0.148112181,100.01
1296,16.58702,190.9421,1.263944203,95.077665,0.044633665,0.16689655,0.14435121,100.01
1297,16.94846,193.2815,1.262498187,93.859887,0.050996055,0.168596575,0.151721297,100.0133333
1298,17.8829,195.3671,1.261022893,91.8901,0.057838494,0.115194751,0.122378813,100.0166667
