Sequence No.,V,D,air density,I,S_b,y (% relative to rated power)
18466,8.22,308.5,1.229020487,0.242092457,-0.066548718,57.38787879
18467,8.75,311.8,1.228555535,0.204571429,0.038408393,62.14545455
18468,9.71,313.2,1.227506365,0.211122554,0.107802361,81.43030303
18469,10.77,314.6,1.227877335,0.147632312,0.171443215,70.15151515
18470,11.01,313.3,1.228385279,0.130790191,0.167561419,81.94545455
18471,10.67,318.6,1.22890528,0.109653233,0.237038958,72.87272727
18472,10.98,314.3,1.229263772,0.104735883,0.16150076,82.64242424
18473,10.32,317.6,1.229765786,0.138565891,0.174567081,78.75757576
18474,9.93,315.5,1.230308674,0.152064451,0.145592919,53.98181818
18475,8.91,322.1,1.230497023,0.14365881,0.133570829,57.56363636
18476,8.31,322.5,1.230831273,0.116726835,0.137837643,39.30909091
18477,8.14,319.1,1.230938001,0.122850123,0.135002357,53.16363636
18478,7.89,321.8,1.231403386,0.11913815,0.212550571,37.62424242
18479,8.79,321.5,1.231738033,0.119453925,0.198101799,45.96363636
18480,8.15,328.8,1.232817148,0.12392638,0.214432946,40.47272727
18481,7.91,326.1,1.233526556,0.104930468,0.181306206,42.67878788
18482,8.86,325.7,1.234267582,0.133182844,0.285885425,56.92727273
18483,7.47,327.7,1.235343522,0.117804552,0.153886318,31.41818182
18484,6.82,330,1.236317987,0.099706745,0.183228138,23.6969697
18485,7.1,323.4,1.236767928,0.136619718,0.192703542,40.01212121
18486,7.78,321.9,1.236981337,0.104113111,0.228327169,45.8
18487,9.3,311.7,1.237177848,0.196774194,0.053176709,76.28484848
18488,9.69,308.7,1.237378726,0.139318885,0.009188142,90.51515152
18489,8.96,308.1,1.238466669,0.167410714,-0.070753562,95.75757576
18490,10.35,310.8,1.239063028,0.187439614,0.128098457,90.58181818
18491,9.99,315.2,1.239696385,0.09009009,0.187821412,39.95151515
18492,7.59,317.1,1.240981698,0.098814229,0.145111511,15.14545455
18493,6.78,313.6,1.241955,0.162241888,0.166627864,17.81212121
18494,5.62,310.4,1.242606042,0.204626335,0.035859201,30.95151515
18495,7.31,314.6,1.243070136,0.112175103,0.267708785,22.73939394
18496,6.49,319.3,1.243525693,0.104776579,0.017178972,11.41212121
18497,6.01,325.7,1.244390791,0.078202995,0.27506139,17.63636364
18498,5.61,323.8,1.24545194,0.073083779,0.105406604,15.35151515
18499,6.21,323.1,1.245632591,0.101449275,0.31456063,21.50909091
18500,6.44,323.6,1.246069868,0.080745342,0.271128595,29.52121212
18501,6.42,323.6,1.246353756,0.099688474,0.272027127,31.12727273
18502,6.61,325,1.246979807,0.105900151,0.278912426,34.12121212
18503,6.7,325.1,1.24742851,0.104477612,0.320411568,31.93939394
18504,6.08,328.3,1.248040759,0.105263158,0.158997433,20.95151515
18505,6.17,329.6,1.248309626,0.103727715,0.291980126,14.53333333
18506,6.03,330.6,1.248775013,0.086235489,0.278261725,11.36969697
18507,7.08,333.5,1.249140449,0.074858757,0.360253859,16.82424242
18508,5.9,336.6,1.24993328,0.111864407,0.164031732,8.715151515
18509,5.9,338.2,1.250241319,0.118644068,0.250825715,16.18787879
18510,5.98,338.1,1.250372653,0.107023411,0.185855819,19.35757576
18511,6.33,336.5,1.250820537,0.112164297,0.232860569,20.33333333
18512,7.01,333.2,1.250615265,0.098430813,0.2336779,21.16363636
18513,7.77,330.9,1.250934137,0.093951094,0.434330211,29.34545455
18514,7.81,331.9,1.250860897,0.09731114,0.373911462,29.81212121
18515,7.74,331.6,1.250815342,0.093023256,0.398101244,31.71515152
18516,7.29,329.1,1.251121609,0.124828532,0.388585207,29.47878788
18517,7.44,331.8,1.251351869,0.115591398,0.376500425,26.81212121
18518,7.34,330.9,1.251159138,0.115803815,0.396520887,25.4
18519,7.22,330.3,1.251724278,0.106648199,0.385375304,22.33939394
18520,7.03,329.5,1.251663598,0.103840683,0.30791715,28.13333333
18521,7.45,329.9,1.251884191,0.095302013,0.327052791,30.26666667
18522,7.03,328.1,1.251967923,0.092460882,0.254131712,32.44242424
18523,7.01,329.5,1.252470134,0.084165478,0.301588855,28.65454545
18524,7.01,327.2,1.252520951,0.09700428,0.247803417,33.46666667
18525,6.82,326,1.25284321,0.092375367,0.333195256,31.43636364
18526,6.88,327.3,1.253178393,0.090116279,0.330062435,29.83030303
18527,7.51,331.7,1.253285053,0.10918775,0.397301393,33.82424242
18528,8.1,332.7,1.253188459,0.092592593,0.451532553,32.49090909
18529,8.51,332.5,1.253480757,0.089306698,0.433876852,34.54545455
18530,8.33,332.7,1.253778262,0.120048019,0.386390315,35.84242424
18531,8.02,335.6,1.254281953,0.094763092,0.190755882,33.44242424
18532,7.9,337.1,1.254908268,0.07721519,0.148233843,34.16363636
18533,7.58,337.3,1.255680529,0.08707124,0.139061161,30.24848485
18534,7.26,339.1,1.256180682,0.095041322,0.181620997,33.94545455
18535,7.1,338.2,1.256629829,0.090140845,0.145441545,29.55757576
18536,7.19,337.8,1.257002716,0.09596662,0.19692632,29.35151515
18537,7.48,338.3,1.257089728,0.101604278,0.198678057,29.12121212
18538,7.62,340.1,1.257503926,0.099737533,0.363393818,38.62424242
18539,7.27,341.5,1.257642052,0.094910591,0.350055631,40.12727273
18540,6.77,339.7,1.258357892,0.119645495,0.366595978,33.28484848
18541,6.91,338.5,1.25863861,0.085383502,0.194733911,24.36969697
18542,6.66,338.7,1.259204826,0.100600601,0.180574326,20.7030303
18543,6.75,340.9,1.259502363,0.093333333,0.3638974,25.64848485
18544,6.89,339.1,1.260001421,0.088534107,0.288788369,26.76363636
18545,7.02,342.2,1.260361295,0.098290598,0.352446585,31.38787879
18546,6.91,343.3,1.260605222,0.098408104,0.339726976,29.80606061
18547,6.54,346.2,1.260790204,0.091743119,0.262897226,23.38181818
18548,6.49,349.5,1.260759774,0.107858243,0.343545265,18.27272727
18549,6.76,353.6,1.260754905,0.109467456,0.332568403,19
18550,5.68,358.2,1.260616157,0.103873239,0.091815931,16.45454545
18551,5.73,354.2,1.261110984,0.12565445,0.190102873,13.62424242
18552,6.33,351.1,1.261532417,0.091627172,0.484277922,11.36363636
18553,5.93,351.8,1.261578721,0.091062395,0.383358328,8.175757576
18554,5.17,348.8,1.261863151,0.116054159,0.298446014,3.678787879
18555,4.73,348,1.262222686,0.10782241,0.290574361,3.048484848
18556,4.92,350.9,1.262344117,0.113821138,0.459826097,2.6
18557,5.12,350.1,1.262411242,0.095703125,0.461214799,2.03030303
18558,4.78,349.3,1.262579097,0.10460251,0.373601689,1.83030303
18559,4.71,350.3,1.262723032,0.108280255,0.313510937,2.212121212
18560,4.87,348.7,1.262740631,0.102669405,0.266188956,3.424242424
18561,4.96,355.6,1.262553507,0.116935484,0.312011382,2.4
18562,4.3,355.8,1.261706587,0.109302326,-0.025679246,0.248484848
18563,4.03,241.6,1.212056652,0.133995037,0.107272105,-0.575757576
18564,4.38,237.4,1.211827111,0.175799087,0.152162599,2.672727273
18565,4.37,235.1,1.211849626,0.116704805,0.109390993,2.254545455
18566,4.44,233,1.212118002,0.09009009,0.248529615,2.157575758
18567,4.52,241,1.212375224,0.086283186,0.254876416,1.387878788
18568,4.85,234.6,1.212189399,0.07628866,0.201197066,4.703030303
18569,5.48,223.5,1.212243605,0.072992701,0.194746717,9.521212121
18570,5.69,221.6,1.212850735,0.066783831,0.187247407,11.00606061
18571,6.09,222.6,1.213329526,0.049261084,0.112207192,15.62424242
18572,6.81,225.4,1.213936891,0.046989721,0.299868059,22.43030303
18573,6.86,221.4,1.214335741,0.049562682,0.178602902,24.93333333
18574,7.23,225.1,1.21447655,0.034578147,0.152590801,30.1030303
18575,7.23,229.7,1.214445499,0.04011065,0.123170105,29.29090909
18576,6.99,230.2,1.21454364,0.035765379,0.182034282,26.15757576
18577,6.68,232.1,1.214463856,0.04491018,0.16921975,22.32727273
18578,6.33,230,1.214525279,0.042654028,0.1226315,18.44848485
18579,6.54,226.4,1.214192468,0.036697248,0.158349456,21.39393939
18580,6.63,224.7,1.21355861,0.040723982,0.240367267,23.59393939
18581,6.31,223.9,1.213724696,0.04437401,0.249336653,19.4969697
18582,6.44,219.9,1.213324871,0.035714286,0.342404124,20.82424242
18583,6.73,219,1.213091639,0.046062407,0.444269381,23.3030303
18584,6.79,216.9,1.213072905,0.045655376,0.404323954,24.84848485
18585,7.54,218,1.212145344,0.061007958,0.544800722,32.07272727
18586,8.6,218,1.210556292,0.045348837,0.425737434,50.46666667
18587,9.45,221.5,1.209600553,0.030687831,0.375557427,65.5030303
18588,9.63,220.2,1.20910498,0.028037383,0.381574801,68.75757576
18589,10.11,219.7,1.209304251,0.039564787,0.470529567,75.59393939
18590,10.91,220.7,1.209569728,0.027497709,0.487524226,85.92727273
18591,10.76,222.9,1.210058124,0.025092937,0.409110645,88.13333333
18592,10.48,224,1.20966696,0.029580153,0.343110735,85.08484848
18593,10.4,222.2,1.209775872,0.026923077,0.401563472,84.86060606
18594,10.82,220.1,1.209583746,0.047134935,0.379667012,91.07272727
18595,11.88,220.6,1.210139898,0.032828283,0.606833699,96.69090909
18596,11.69,221.6,1.212495501,0.028229256,0.684438813,97.95757576
18597,11.65,221.8,1.213448223,0.026609442,0.723864906,96.57575758
18598,11.16,222.2,1.214766784,0.028673835,0.70910124,91.11515152
18599,10.69,222.9,1.215531989,0.03554724,0.728759809,84.31515152
18600,10.33,220.8,1.217381415,0.051306873,0.740940783,81.20606061
18601,10.4,221.6,1.21855385,0.067307692,0.729089911,85.64848485
18602,10.98,223.8,1.217765016,0.029143898,0.837804431,87.14545455
18603,10.63,224.6,1.217746209,0.033866416,0.84389839,83.97575758
18604,10.12,223.3,1.21967948,0.028656126,0.828293223,77.95757576
18605,10.9,224.4,1.218441471,0.048623853,0.878327558,89.32727273
18606,11.11,224.3,1.21601536,0.04230423,0.881718616,90.8969697
18607,10.44,223.5,1.219511496,0.052681992,0.822245241,84.4
18608,11.19,225.8,1.220253379,0.050044683,0.924580092,87.98787879
18609,11.97,225.1,1.217552008,0.029239766,0.911793271,97.33333333
18610,12.62,224.1,1.217054904,0.040412044,0.925410207,99.3030303
18611,12.94,223.8,1.217116777,0.035548686,0.904926841,101.3393939
18612,12.82,223.6,1.218745538,0.024960998,0.933797618,101.2848485
18613,12.57,223.6,1.21934339,0.030230708,0.905938889,101.0606061
18614,11.67,223,1.221459461,0.030848329,0.917827993,95.33333333
18615,11.81,221.9,1.221916712,0.027095682,0.987899984,94.01212121
18616,12.01,221.7,1.221135279,0.041631973,0.891403065,97.63636364
18617,11.75,221.6,1.220279432,0.027234043,0.788209922,96.15151515
18618,11.75,222,1.21968652,0.026382979,0.764080451,97.41212121
18619,11.71,223.2,1.220104773,0.0264731,0.796868566,96.21212121
18620,11.71,223.2,1.220598548,0.028181042,0.788737148,95.82424242
18621,11.83,224.1,1.220342353,0.027049873,0.700563019,99.05454545
18622,11.28,225,1.22045481,0.036347518,0.697534881,93.97575758
18623,10.9,224.6,1.222753207,0.039449541,0.924190785,84.17575758
18624,12.39,225.4,1.220636972,0.039548023,0.930410565,97.33333333
18625,13.45,227.7,1.216061427,0.02527881,0.712318951,101.5515152
18626,13.6,228.7,1.214120894,0.024264706,0.572505629,101.3878788
18627,13.01,228.8,1.214846233,0.023059185,0.465553012,101.4060606
18628,12.5,227.4,1.215951007,0.0352,0.563310072,101.2424242
18629,11.06,228,1.21820858,0.047920434,0.406585381,94.33939394
18630,10.76,230.4,1.219893113,0.040892193,0.454238768,87.19393939
18631,11.16,232.9,1.218388787,0.027777778,0.700899766,89.02424242
18632,11.16,235.1,1.214757206,0.034050179,0.578794255,93.37575758
18633,11.41,234.7,1.214390944,0.026292726,0.60999725,94.95151515
18634,11.58,234,1.213591418,0.025906736,0.686833897,95.85454545
18635,11.56,232.6,1.214092308,0.030276817,0.664776687,96.94545455
18636,12.01,233.1,1.213256064,0.026644463,0.66318243,100.6
18637,12.1,232.1,1.213242763,0.031404959,0.620726236,101.1090909
18638,12.2,231.6,1.213155263,0.029508197,0.607671693,101.3212121
18639,12.46,232.6,1.212376101,0.027287319,0.644958326,101.4484848
18640,12.07,231.2,1.211251262,0.027340514,0.591068173,101.0606061
18641,11.85,232.1,1.212004754,0.029535865,0.588965725,100.5030303
18642,11.44,230.3,1.213334127,0.030594406,0.518094951,98.75151515
18643,11.48,228.9,1.214939214,0.029616725,0.59557838,97.7030303
18644,11.84,228.9,1.215167779,0.027027027,0.582208651,100.8727273
18645,11.93,231.3,1.213801795,0.025984912,0.594158032,101.1090909
18646,11.69,231.1,1.214161094,0.026518392,0.566113035,100.5212121
18647,11.6,228.9,1.213931207,0.024137931,0.581048692,98.82424242
18648,11.53,227.9,1.213535087,0.025151778,0.562634914,95.56969697
18649,11.9,226.6,1.213323424,0.026890756,0.569186983,99.67272727
18650,12.26,225,1.214165303,0.034257749,0.550218067,101.3272727
18651,11.53,225.4,1.215843015,0.031222897,0.528158367,97.67878788
18652,11.36,227.1,1.215556528,0.035211268,0.557110125,95.12727273
18653,11.32,227.4,1.216452664,0.03975265,0.582182805,94.32727273
18654,11.79,227.6,1.216041049,0.032230704,0.58748638,99.05454545
18655,11.8,227,1.216177943,0.028813559,0.594283804,99.18787879
18656,11.35,228.4,1.216103477,0.035242291,0.580424195,92.97575758
18657,11.49,227.4,1.215773748,0.033072237,0.564865136,96.36969697
18658,11.18,227.1,1.215693264,0.03667263,0.531706383,92.69090909
18659,11.24,225.3,1.215357453,0.040035587,0.483827599,94.26666667
18660,10.5,223,1.214562063,0.053333333,0.469366111,85.69090909
18661,9.88,221.9,1.213396019,0.053643725,0.441243909,74.83636364
18662,9.35,224.4,1.211539395,0.06631016,0.371497533,67.16363636
18663,9.66,230.1,1.208461636,0.083850932,0.385746574,66.54545455
18664,10.41,232.7,1.204939493,0.091258405,0.375725887,81.24242424
18665,10.49,234.5,1.203211971,0.09056244,0.315743431,84.91515152
18666,11.33,236.5,1.201316729,0.103265666,0.253062613,91.63030303
18667,11.57,236.9,1.200001965,0.122731201,0.310635418,96.47878788
18668,10.33,237.6,1.199290253,0.115198451,0.281602815,83.93333333
18669,10.42,239,1.198016497,0.108445298,0.226463474,84.13333333
18670,10.21,238.6,1.19596936,0.107737512,0.216933288,82.56969697
18671,10.38,240.7,1.19423735,0.140655106,0.244038723,78.88484848
18672,11.59,245.5,1.192742782,0.110440035,0.242777896,94.8969697
18673,10.71,244.9,1.191050966,0.159663866,0.280367888,80.3030303
18674,11.48,247.1,1.189110195,0.128919861,0.247399198,88.06060606
18675,12.6,249.7,1.187993106,0.092857143,0.220360794,99.32121212
18676,12.51,248.6,1.186716568,0.119104716,0.175427111,96.39393939
18677,12.3,249.6,1.186308814,0.104878049,0.230020503,95.70909091
18678,11.67,249.8,1.185005883,0.114824336,0.186534213,93.08484848
18679,11.86,252.4,1.183513695,0.115514334,0.203853656,93.64242424
18680,11.69,254.6,1.181091732,0.103507271,0.188268542,97.20606061
18681,12.31,251.7,1.179760916,0.09829407,0.270210751,95.67272727
18682,10.66,250.2,1.178548383,0.144465291,0.279405707,78.14545455
18683,13.33,253.9,1.178952843,0.118529632,0.180433207,100.0181818
18684,12.64,254.2,1.179558734,0.118670886,0.211881574,95.74545455
18685,13.3,254.6,1.178525426,0.105263158,0.21923402,99.77575758
18686,12.3,259.2,1.177753676,0.136585366,0.232024319,93.43636364
18687,12.92,261.8,1.178638247,0.118421053,0.231738836,97.61212121
18688,11.97,266.1,1.178063781,0.129490393,0.185693876,88.35757576
18689,11.65,269.5,1.177417142,0.122746781,0.262815187,72.54545455
18690,10.44,269.5,1.176972526,0.147509579,0.151881709,63.07272727
18691,11.44,268.8,1.177186419,0.112762238,0.239646206,65.83030303
18692,11.53,268.9,1.177166775,0.097137901,0.244113298,69.59393939
18693,10.81,271.2,1.176028791,0.124884366,0.202069249,63.73939394
18694,11.65,266.3,1.17515289,0.116738197,0.209800019,77.64848485
18695,10.43,273.6,1.174423507,0.138063279,0.168053734,73.14545455
18696,9.9,275.5,1.174229145,0.108080808,0.182285141,52.32727273
18697,11.15,276,1.17392753,0.085201794,0.224091539,59.82424242
18698,10.8,273.5,1.173633703,0.114814815,0.236316337,62.12727273
18699,9.18,277.1,1.173395985,0.138344227,0.163122345,48.42424242
18700,9.47,278.4,1.17296975,0.10031679,0.219224287,51.15757576
18701,9.28,279.7,1.172732417,0.11637931,0.192402069,59.95757576
18702,10.45,272,1.173316588,0.109090909,0.278157846,45.27272727
18703,9.91,276.4,1.173693368,0.113017154,0.218889931,53.13939394
18704,8.38,268.1,1.173556112,0.125298329,0.217013438,29.19393939
18705,8.94,267.8,1.17335406,0.118568233,0.227414214,34.31515152
18706,8.97,277.2,1.173747419,0.128205128,0.207500132,45.82424242
18707,8.3,283,1.174303819,0.165060241,0.084550578,58.55151515
18708,7.73,285.2,1.174570954,0.178525226,-0.12024697,52.78787879
18709,7.05,284.2,1.175096191,0.180141844,-0.021945994,46.42424242
18710,6.44,285.2,1.175633957,0.24378882,-0.044391932,32.87878788
18711,5.17,289,1.176249298,0.268858801,-0.367427176,32.03636364
18712,4.94,288.4,1.177021225,0.29757085,-0.348818307,26.46666667
18713,4.57,290.4,1.177891009,0.258205689,-0.303882694,25.55757576
18714,4.07,295.5,1.178790771,0.230958231,-0.439276546,33.65454545
18715,4.13,295.5,1.179851322,0.261501211,-0.579044842,56.96363636
18716,4.46,297,1.18026966,0.174887892,-0.420693464,62.5030303
18717,5.41,301.8,1.180521054,0.149722736,0.045629113,58.90909091
18718,5.06,300.7,1.180884494,0.231225296,-0.201305677,67.72121212
18719,4.93,293.3,1.180933044,0.206896552,-0.593489466,61.47878788
18720,4.91,293,1.180986328,0.230142566,-0.7069477,61.04848485
18721,6.25,288.2,1.180683537,0.2432,-0.451865987,48.39393939
18722,6.87,287.7,1.18026966,0.219796215,-0.137892113,52.18787879
18723,5.43,291,1.180526457,0.239410681,-0.63593795,41.89090909
18724,4.74,294.2,1.181054419,0.183544304,-0.589250434,51.04848485
18725,4.69,295.1,1.181241225,0.223880597,-0.721522046,50.34545455
18726,4.41,294.4,1.181764362,0.219954649,-0.844523757,54.7030303
18727,4.54,295.4,1.181505111,0.204845815,-0.820937357,58.64242424
18728,4.75,295.2,1.181405875,0.195789474,-0.777242399,59.94545455
18729,5.25,292.5,1.181747456,0.215238095,-0.686103049,47.47272727
18730,5.02,296.2,1.182152147,0.199203187,-0.621238133,53.74545455
18731,4.78,298.6,1.18246507,0.177824268,-0.570584525,69.46666667
18732,5.05,294.7,1.182319636,0.174257426,-0.677165106,64.38181818
18733,4.69,299,1.182421612,0.181236674,-0.669581331,61.5030303
18734,4.62,298.3,1.18249673,0.162337662,-0.576846133,64.0969697
18735,4.73,300.2,1.182239765,0.183932347,-0.546718174,65.83030303
18736,4.93,299,1.182683782,0.1663286,-0.498354843,73.21212121
18737,5,300,1.182511787,0.168,-0.470635023,70.96969697
18738,5.04,297.8,1.182892882,0.180555556,-0.665295121,70.62424242
18739,5.66,299,1.182022399,0.164310954,-0.324391009,76.08484848
18740,5.93,299.8,1.181661783,0.160202361,-0.310606281,77.87272727
18741,6.75,300,1.181918788,0.142222222,0.111337796,81.27272727
18742,7.51,300.9,1.182088288,0.091877497,0.422199349,80.62424242
18743,7.87,301.5,1.18242525,0.09656925,0.540556826,84.63030303
18744,8.49,304.4,1.182013284,0.114252061,0.680379509,84.76363636
18745,10.36,311,1.183696719,0.074324324,0.416155228,74.38787879
18746,9.93,314.4,1.185180803,0.065458207,0.275929354,59.1030303
18747,9.66,315.6,1.186536755,0.074534161,0.204589079,50.6
18748,8.83,320,1.187120378,0.074745187,0.061208834,45.10909091
